ID,Text,Translation
6433,"New Spire Building: <em>Network Node</em> (<buildinginfo('NetworkNode')>) - increases the research output of all Research Labs and Science Institutes in the Dome.

<grey>Rapid transfer of information and an easier access to it could speed up research several times-fold.</grey>","新的中心塔：<em>网络节点</em>(<buildinginfo('NetworkNode')>)——穹顶中所有实验室和科研机构科研产出提高。

<grey>信息的迅速传输和简便地获取信息可以使研究成倍加快。</grey>"
6434,Project Mohole,莫霍面钻探计划
1076,"Wonder: <em>Mohole Mine</em> (<buildinginfo('MoholeMine')>) - Extracts Metals, Rare Metals and Waste Rock without the need of a deposit, while heating the surrounding area.

<grey>Moholes are shafts that dig exceptionally deep in the Martian crust, releasing heat as part of a potential terraforming effort and, as a bonus, mining ore.</grey>","奇观：<em>莫霍面钻探机</em>(<buildinginfo('MoholeMine')>)——无需矿床即可提取金属、稀有金属和废石，会加热周围地区。

<grey>莫霍机能向火星地壳内的极深层挖掘，释放有可能导致地形变化的热量，顺便采点矿。</grey>"
6436,Large-scale Excavation,大规模开采
6437,"Wonder: <em>The Excavator</em> (<buildinginfo('TheExcavator')>) - Produces Concrete directly from the Martian soil without requiring a deposit.

<grey>Martian concrete, made from equal parts regolith and sulfur, has some vast improvements over its Earth counterpart. Red concrete is stronger, more durable and can be recycled and reused simply by reheating it.</grey>","奇迹：<em>挖掘者</em>(<buildinginfo('TheExcavator')>)——无需矿床即可生产混凝土。

<grey>火星混凝土由一半浮土和一半硫磺配置，相比地球上的同行，红色的混凝土更强、更耐用，而且只需加热就可以回收再利用，简直不知道高到哪里去了。</grey>"
6438,PHYSICS,物理科技
6439,"The <em>Physics</em> field deals with <em>Power</em> production, <em>exploration</em> and <em>disaster</em> safety.","<em>物理科技</em>研究<em>能量</em>生产、<em>探索</em>和躲避<em>灾难</em>。"
6440,Extractor Amplification, 采集器增幅
6441,"Extractor Upgrade (<em>Amplify</em>) - Increases production by <param1>% but also increases Power consumption by <power(param2)>.

<grey>""From the first day to this, sheer greed was the driving spirit of civilization.""
<right>Friedrich Engels</grey><left>","采集器升级(<em>增幅</em>)——增加<param1>%产出但也增加<power(param2)>能量消耗。

<grey>""卑劣的贪欲是文明时代从它存在的第一日起直至今日的动力。""
<right>弗里德里希·恩格斯</grey><left>"
6442,Autonomous Sensors,自主传感器
6443,"<em>Sensor Towers</em> no longer require Power or maintenance.

<grey>Reliable sensor data is instrumental for the exploration of Mars.</grey>","<em>感应塔</em>不再需要能量和维护。

<grey>可靠的传感器数据对探索火星非常有帮助。</grey>"
6452,Subsurface Heating,地下加热
6453,"New Building: <em>Subsurface Heater</em> (<buildinginfo('SubsurfaceHeater')>) - Increases the local temperature in cold areas and protects nearby buildings from Cold Waves. Consumes Water.

<grey>Mars has an average surface temperature of −55 degrees Celsius, with inclinations to fall well beneath −130.</grey>","新建筑：<em>地下加热器</em>(<buildinginfo('SubsurfaceHeater')>)——提高附近冰冷区域的温度，并且保护附近建筑免受寒潮影响。需要消耗水。

<grey>火星地表的平均温度为-55摄氏度，并且有可能降至-130度。</grey>"
6446,Low-G Turbines,低重力涡轮机
6447,"Wind Turbine Upgrade (<em>Polymer Blades</em>): Power production increased by <param1>%.

<grey>Hands-on observations and problem solving in the low gravity environment of Mars have helped our engineers come up with solutions for increased Wind Turbine efficiency.</grey>","风力涡轮机升级(<em>聚合物叶片</em>)——能量生产提高<param1>%。

<grey>在火星低重力环境中进行实地考察并解决问题启发了工程师们提升风力涡轮机效率的灵感。</grey>"
6448,Adapted Probes,探测卫星适应性
6449,"<em>Probes</em> are cheaper and can deep scan.

<grey>""The Universe is under no obligation to make sense to you."" 
<right>Neil deGrasse Tyson</grey><left>","<em>探测卫星</em>造价更低并能进行深层扫描。

<grey>""宇宙可没有让你弄懂它的义务。""
<right>尼尔·德格拉塞·泰森</grey><left>"
3521,Stirling Generator,斯特林发电机
6450,"New Building: <em>Stirling Generator</em> (<buildinginfo('StirlingGenerator')>) - Generates Power. While closed the Generator is protected from dust, but produces less Power.

<grey>The Stirling Radioisotope Generator is a generator based on a Stirling engine powered by a large radioisotope heater unit.</grey>","新建筑：<em>斯特林发电机</em>(<buildinginfo('StirlingGenerator')>)——产生能量。可通过封闭来防尘，但会产生较少的能量。

<grey>斯特林放射性同位素发生器就是由大型放射性同位素加热器单元驱动的斯特林发电机。</grey>"
5013,Atomic Accumulator,原子能聚集器
6451,"New Building: <em>Atomic Accumulator</em> (<buildinginfo('AtomicBattery')>) - Stores electrical Power. Has huge capacity but charges slowly.

<grey>""History will remember the twentieth century for two technological developments: atomic energy and space flight.""
<right>Neil Armstrong</grey><left>","新建筑：<em>原子能聚集器</em>(<buildinginfo('AtomicBattery')>)——储存电力能量，容量极大，但充电速度慢。

<grey>""历史将因两项科技进步而铭记20世纪：原子能与空间飞行。""
<right>尼尔·阿姆斯特朗</grey><left>"
6444,Dust Repulsion,尘埃相斥术
6445,"<em>Solar Panels</em> are gradually cleaned from dust when closed, resulting in less frequent maintenance.

<grey>Solar Panels are inherently vulnerable to dust, more so than any other equipment used on Mars. Thus automatic dust repulsion systems are put in place to spread out maintenance periods.</grey>","<em>太阳能板</em>关闭时会清除灰尘，降低维修频率。

<grey>太阳能电池板天生就比其他设备易受灰尘影响。因此我们在此基础上安装了自动除尘系统，来降低其维修频率</grey>"
6454,Factory Amplification,工厂增幅
6455,"Factory Upgrade (<em>Amplify</em>) - Increases production by <param1>% but also increases Power consumption by <power(param2)>.

<grey>Scaling power production to meet the needs of manufacturing is a challenge on Mars.</grey>","工厂升级 (<em>增幅</em>) - 提高产能 <param1>% 但也会提高 <power(param2)>电能消耗。

<grey>提高电能生产成为火星生产的瓶颈</grey>"
6456,Deep Scanning,深度扫描
6457,"Sectors can now be scanned again for <em>deep deposits</em>. Exploiting these deposits requires additional technologies.

<grey>We've barely scratched the surface of what we can learn about the Martian environment.</grey>","传感器现在可以再度扫描出 <em>深层矿藏</em>. 开采这些矿藏需要额外的其他技术。

<grey>我们对火星的地质了解仅仅是冰山一角</grey>"
6458,Deep Water Extraction,深层地下水水开采
6459,"Can exploit <em>deep Water deposits</em>.

<grey>Water reserves the size of Lake Superior are predicted to be present deep beneath the surface of Mars.</grey>","可以开采 <em>深度地下水</em>.

<grey>据预测，苏美尔湖的水储量远在在火星地表之下</grey>"
6460,Deep Metal Extraction,深度金属开采
6461,"Can exploit deep <em>Metal</em> and <em>Rare Metal</em> deposits.

<grey>Digging deep can be dangerous but it is necessary for sustained metal production.</grey>","可以深度开采 <em>金属</em> 和<em>稀有金属</em> 矿藏.

<grey>深度挖掘可能是危险的，但为了金属持续性产出，我们不得不去做</grey>"
6466,Nuclear Fusion,核聚变技术
6467,"New Building: <em>Fusion Reactor</em> (<buildinginfo('FusionReactor')>) - Generates Power. Out-Dome building which requires Workers to operate.

<grey>""I would like nuclear fusion to become a practical power source. It would provide an inexhaustible supply of energy, without pollution or global warming.""
<right>Stephen Hawking</grey><left>","新建筑: <em>聚变反应堆</em> (<buildinginfo('FusionReactor')>) - 产生电能. 穹顶外部建筑，需要工人操作。

<grey>""我希望核聚变成为一种实用的能源。它会提供源源不断的能源并且不会造成污染和全球变暖""
<right>史蒂文.霍金</grey><left>"
6462,Meteor Defense System,流星防御系统
6463,"New Building: <em>MDS Laser</em> (<buildinginfo('MDSLaser')>) - Destroys falling meteors in its range.

<grey>The low density of the Martian atmosphere makes meteors especially dangerous; this is why installing a reliable defense system against meteors is critical for our Colony’s long term survival.</grey>","新建筑: <em>MDS激光发生器</em> (<buildinginfo('MDSLaser')>) - 击毁在其范围内下落的流星

<grey>火星大气稀疏使得流星更加危险——我们因此安装了一个可靠的防御系统来对抗流星，保证我们殖民地正常运作</grey>"
6468,Triboelectric Scrubbing,静电除尘
6469,"New Building: <em>Triboelectric Scrubber</em> (<buildinginfo('TriboelectricScrubber')>) - Emits pulses which reduce the Dust accumulated on buildings in its range.

<grey>While the triboelectric effect is not very predictable or precise, it can be entrusted with removing dust from our structures.</grey>","新建筑: <em>静电洗涤器</em> (<buildinginfo('TriboelectricScrubber')>) - 发射脉冲，减少范围内的建筑物积灰速度。

<grey>静电虽然难以捉摸，但是却可以用来清除灰尘</grey>"
6470,Research Amplification,研究增幅
6471,"Research Labs, Science Institutes and the Network Node Upgrade (<em>Amplify</em>) - Increases production by <param1>% but also increases Power consumption.

<grey>The speed of the calculations and research efficiency grows with the amount of power invested.</grey>","研究实验室和科研协会以及网络节点升级(<em>增幅</em>) - 提高产能<param1>%但是同时也会提高电能消耗.

<grey>计算速度和研究效率伴随电能消耗增长迅速</grey>"
6472,Fusion Autoregulation,自控聚变技术
6473,"Fusion Reactor Upgrade(<em>Auto-regulator</em>) - reduces the amount of workers.

<grey>""Our present nuclear fusion reactors are classified by the methods used to support the nuclear fusion reaction, which takes place at a temperature much hotter than the surface of the Sun.""
<right>Wilson Greatbatch</grey><left>","聚变反应堆升级(<em>自控聚变反应堆</em>) - 降低所需工人数量。

<grey>""我们现在的核聚变反应堆是按照用来支持核聚变反应的方法进行分类的，这种反应温度比太阳表面温度还要高。""
<right>Wilson Greatbatch</grey><left>"
